prompt_id,category,type,title,model_name,lab,run_number,open_weights,full_cot,max_tokens,total_score,criteria_met_count,criteria_total_count,success_rate,tokens_output,tokens_reasoning,tokens_completion,char_output,char_reasoning,char_completion,output_entropy,output_bzip2_length,output_bzip2_ratio,output_entropy_ratio,thinking_entropy,thinking_bzip2_length,thinking_bzip2_ratio,thinking_entropy_ratio
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,magistral-medium-2506-thinking,mistralai,3,True,True,30000,1,1,1,1,4585.0,11393.0,15978,476,42174,42650,4.66629,347,0.72899,0.58329,5.04029,8830,0.20937,0.63004
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,magistral-medium-2506-thinking,mistralai,4,True,True,30000,1,1,1,1,2771.0,7119.0,9890,1678,26295,27973,4.67488,359,0.68642,0.58436,4.98325,5520,0.20103,0.62291
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,magistral-medium-2506-thinking,mistralai,5,True,True,30000,1,1,1,1,4308.0,9373.0,13681,711,34798,35509,4.91029,431,0.60619,0.61379,5.0001,7417,0.21314,0.62501
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,deepseek-r1-0528,deepseek,1,True,True,60000,1,1,1,1,3823.0,9239.0,13062,1927,33450,35377,4.89183,852,0.44214,0.61148,5.1299,9852,0.29453,0.64124
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,deepseek-r1-0528,deepseek,2,True,True,60000,1,1,1,1,4602.0,10038.0,14640,1644,35880,37524,4.80923,713,0.4337,0.60115,5.14399,10459,0.2915,0.643
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,deepseek-r1-0528,deepseek,3,True,True,60000,1,1,1,1,2983.0,7692.0,10675,1754,27955,29709,4.91655,794,0.45268,0.61457,5.09368,8080,0.28904,0.63671
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,deepseek-r1-0528,deepseek,4,True,True,60000,1,1,1,1,4310.0,9623.0,13933,1858,35312,37170,4.88791,842,0.45051,0.61099,5.12006,9723,0.28798,0.64001
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,deepseek-r1-0528,deepseek,5,True,True,60000,1,1,1,1,3941.0,9289.0,13230,1869,33763,35632,5.01016,885,0.47632,0.62627,5.06896,10206,0.28902,0.63362
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,DeepHermes-3-Mistral-24B-Pre,nous,1,True,True,30000,0,0,1,0,,,11294,1644,29916,31560,4.94443,711,0.43248,0.61805,4.95209,7180,0.24001,0.61901
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,DeepHermes-3-Mistral-24B-Pre,nous,2,True,True,30000,0,0,1,0,,,15051,1887,42500,44387,4.93342,584,0.4966,0.61668,4.992,3642,0.30752,0.624
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,DeepHermes-3-Mistral-24B-Pre,nous,3,True,True,30000,1,1,1,1,,,5217,1176,11843,13019,4.90637,704,0.40694,0.6133,4.95237,4951,0.28237,0.61905
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,DeepHermes-3-Mistral-24B-Pre,nous,4,True,True,30000,1,1,1,1,,,7610,1730,17534,19264,4.98624,750,0.39746,0.62328,4.80465,8453,0.19889,0.60058
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,DeepHermes-3-Mistral-24B-Pre,nous,5,True,True,30000,1,1,1,1,,,4602,1401,10125,11526,4.9811,671,0.47894,0.62264,4.95359,3299,0.32583,0.6192
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,glm-4.5,z-ai,1,True,True,30000,1,1,1,1,3677.0,9589.0,13266,1721,34960,36681,4.84442,804,0.46717,0.60555,5.04207,9166,0.26219,0.63026
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,glm-4.5,z-ai,2,True,True,30000,1,1,1,1,3711.0,6730.0,10441,2524,23931,26455,4.89042,990,0.39223,0.6113,5.12561,7117,0.2974,0.6407
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,glm-4.5,z-ai,3,True,True,30000,1,1,1,1,5176.0,10997.0,16173,1865,39884,41749,4.85366,747,0.40054,0.60671,5.07316,10976,0.2752,0.63415
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,glm-4.5,z-ai,4,True,True,30000,1,1,1,1,3822.0,8198.0,12020,2854,29870,32724,4.83242,791,0.45723,0.60405,5.10659,7481,0.29638,0.63832
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,glm-4.5,z-ai,5,True,True,30000,1,1,1,1,3402.0,7029.0,10431,1730,25241,26971,4.90963,1071,0.37526,0.6137,5.08245,8248,0.27613,0.63531
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,gpt-oss-120b,openai,1,True,True,30000,1,1,1,1,1006.0,892.0,1898,1391,3359,4750,5.17807,696,0.50036,0.64726,5.04632,1515,0.45103,0.63079
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,gpt-oss-120b,openai,2,True,True,30000,1,1,1,1,1056.0,1580.0,2636,893,6041,6934,5.0895,527,0.59015,0.63619,4.99903,2285,0.37825,0.62488
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,gpt-oss-120b,openai,3,True,True,30000,1,1,1,1,1132.0,698.0,1830,1615,2636,4251,5.19721,872,0.53994,0.64965,5.01995,1257,0.47686,0.62749
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,gpt-oss-120b,openai,4,True,True,30000,1,1,1,1,934.0,842.0,1776,1328,3152,4480,5.2014,705,0.53087,0.65018,4.99678,1384,0.43909,0.6246
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,gpt-oss-120b,openai,5,True,True,30000,1,1,1,1,1536.0,2595.0,4131,1137,9935,11072,5.18163,635,0.55849,0.6477,5.03945,3368,0.339,0.62993
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,grok-4-07-09,x-ai,1,False,False,30000,1,1,1,1,1.0,1839.0,1840,3,228,231,0.9183,37,12.33333,0.11479,2.85539,58,0.25439,0.35692
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,grok-4-07-09,x-ai,2,False,False,30000,1,1,1,1,1.0,2096.0,2097,3,252,255,0.9183,37,12.33333,0.11479,2.85539,58,0.23016,0.35692
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,grok-4-07-09,x-ai,3,False,False,30000,1,1,1,1,1.0,2249.0,2250,3,276,279,0.9183,37,12.33333,0.11479,2.85539,58,0.21014,0.35692
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,grok-4-07-09,x-ai,4,False,False,30000,1,1,1,1,1.0,3633.0,3634,3,444,447,0.9183,37,12.33333,0.11479,2.85539,58,0.25439,0.35692
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,grok-4-07-09,x-ai,5,False,False,30000,1,1,1,1,1.0,1878.0,1879,3,228,231,0.9183,37,12.33333,0.11479,2.85539,60,0.13514,0.35692
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,magistral-small-2506,mistralai,1,True,True,30000,1,1,1,1,4977.0,11503.0,16480,804,43166,43970,4.79273,477,0.59328,0.59909,5.00153,8874,0.20558,0.62519
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,magistral-small-2506,mistralai,2,True,True,30000,1,1,1,1,6719.0,16889.0,23608,527,62788,63315,4.71447,112,1.47368,0.58931,4.94593,10723,0.17902,0.61824
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,magistral-small-2506,mistralai,3,True,True,30000,1,1,1,1,6456.0,15987.0,22443,76,59898,59974,4.77217,355,0.67362,0.59652,4.99069,10332,0.16455,0.62384
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,magistral-small-2506,mistralai,4,True,True,30000,1,1,1,1,3596.0,9007.0,12603,506,33163,33669,4.78918,351,0.71633,0.59865,5.00327,7623,0.22401,0.62541
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,magistral-small-2506,mistralai,5,True,True,30000,1,1,1,1,4351.0,9160.0,13511,490,34030,34520,4.69186,358,0.70751,0.58648,5.02778,7215,0.21756,0.62847
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,minimax-m1,minimax,1,True,True,50000,1,1,1,1,-5556.0,18580.0,13024,1399,34372,35771,4.9502,667,0.42977,0.61878,4.99724,7246,0.24841,0.62465
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,minimax-m1,minimax,2,True,True,50000,1,1,1,1,-4622.0,16166.0,11544,1552,29170,30722,4.94768,674,0.48177,0.61846,4.98955,7887,0.22946,0.62369
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,minimax-m1,minimax,3,True,True,50000,1,1,1,1,-5133.0,18278.0,13145,1737,33618,35355,4.95293,778,0.4479,0.61912,4.94501,7397,0.22003,0.61813
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,minimax-m1,minimax,4,True,True,50000,1,1,1,1,-5375.0,20012.0,14637,1768,36172,37940,4.93054,717,0.40554,0.61632,5.04514,8527,0.23573,0.63064
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,minimax-m1,minimax,5,True,True,50000,1,1,1,1,-3924.0,15332.0,11408,1889,27966,29855,4.98014,771,0.40815,0.62252,5.06346,7086,0.25338,0.63293
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,llama-3.3-nemotron-super-49b-v1,nvidia,1,True,True,30000,1,1,1,1,5990.0,0.0,5990,1557,14980,16537,4.90184,672,0.4316,0.61273,4.99111,4473,0.2986,0.62389
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,llama-3.3-nemotron-super-49b-v1,nvidia,2,True,True,30000,1,1,1,1,4032.0,0.0,4032,1483,9753,11236,4.90121,643,0.43358,0.61265,5.0025,3363,0.34482,0.62531
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,llama-3.3-nemotron-super-49b-v1,nvidia,3,True,True,30000,1,1,1,1,7540.0,0.0,7540,1398,18758,20156,4.9806,659,0.47139,0.62257,5.13227,5640,0.30067,0.64153
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,llama-3.3-nemotron-super-49b-v1,nvidia,4,True,True,30000,1,1,1,1,3993.0,0.0,3993,1328,9286,10614,4.96164,621,0.47623,0.62021,5.01361,4013,0.30817,0.6267
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,llama-3.3-nemotron-super-49b-v1,nvidia,5,True,True,30000,1,1,1,1,5180.0,0.0,5180,1304,13022,14326,4.96207,654,0.49247,0.62026,5.02076,3128,0.33685,0.62759
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,o4-mini-high-long,openai,1,False,False,30000,1,1,1,1,396.0,2176.0,2572,760,2059,2819,5.01422,424,0.55789,0.62678,4.78435,997,0.48422,0.59804
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,o4-mini-high-long,openai,2,False,False,30000,1,1,1,1,136.0,1792.0,1928,279,1447,1726,4.66063,265,0.94982,0.58258,4.68847,768,0.53075,0.58606
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,o4-mini-high-long,openai,3,False,False,30000,1,1,1,1,215.0,2048.0,2263,446,1807,2253,4.74346,349,0.78251,0.59293,4.63572,949,0.52518,0.57947
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,o4-mini-high-long,openai,4,False,False,30000,1,1,1,1,268.0,1664.0,1932,465,1479,1944,4.87018,360,0.77419,0.60877,4.59229,779,0.52671,0.57404
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,o4-mini-high-long,openai,5,False,False,30000,1,1,1,1,449.0,2176.0,2625,887,1408,2295,5.00568,598,0.67418,0.62571,4.71809,776,0.55114,0.58976
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,claude-opus-4.1,anthropic,1,False,False,30000,1,1,1,1,643.22581,2160.77419,2804,1994,2660,4654,4.99957,908,0.45537,0.62495,4.89069,1216,0.45714,0.61134
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,claude-opus-4.1,anthropic,2,False,False,30000,1,1,1,1,678.3871,3733.6129,4412,2103,5953,8056,5.11125,987,0.45673,0.63891,4.93349,1930,0.36553,0.61669
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,claude-opus-4.1,anthropic,3,False,False,30000,1,1,1,1,697.09677,4265.90323,4963,2161,5280,7441,5.01319,960,0.45649,0.62665,4.79494,2178,0.36587,0.59937
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,claude-opus-4.1,anthropic,4,False,False,30000,1,1,1,1,699.67742,4227.32258,4927,2169,5903,8072,4.99486,1051,0.43719,0.62436,4.72922,2905,0.33787,0.59115
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,claude-opus-4.1,anthropic,5,False,False,30000,1,1,1,1,775.48387,6690.51613,7466,2404,8598,11002,4.97991,981,0.45228,0.62249,4.80689,2236,0.37879,0.60086
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,qwen3-235b-a22b-thinking-2507,qwen,1,True,True,30000,1,1,1,1,4215.0,5757.0,9972,2224,21788,24012,5.13077,1053,0.47347,0.64135,5.08495,7117,0.32665,0.63562
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,qwen3-235b-a22b-thinking-2507,qwen,2,True,True,30000,1,1,1,1,6149.0,9614.0,15763,2759,36021,38780,5.06086,1043,0.44726,0.63261,5.047,8523,0.31174,0.63087
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,qwen3-235b-a22b-thinking-2507,qwen,3,True,True,30000,1,1,1,1,4631.0,7356.0,11987,2332,27340,29672,5.06853,1240,0.44944,0.63357,5.06192,10983,0.30491,0.63274
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,qwen3-235b-a22b-thinking-2507,qwen,4,True,True,30000,1,1,1,1,4687.0,7231.0,11918,2412,26853,29265,5.07634,1079,0.44735,0.63454,5.08346,8200,0.30537,0.63543
Integer pairs,AIME2025,Math,Integer pairs satisfying equation,qwen3-235b-a22b-thinking-2507,qwen,5,True,True,30000,1,1,1,1,4970.0,6300.0,11270,2841,23621,26462,5.10452,1238,0.43576,0.63806,5.07512,7690,0.32556,0.63439
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gemini-2.5-pro,google,1,False,False,30000,0,0,1,0,660.0,8030.0,8690,1896,7979,9875,4.62359,770,0.40612,0.57795,4.51372,2711,0.33977,0.56421
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gemini-2.5-pro,google,2,False,False,30000,1,1,1,1,518.0,15651.0,16169,1695,12404,14099,4.50603,748,0.4413,0.56325,4.52808,3871,0.31208,0.56601
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gemini-2.5-pro,google,3,False,False,30000,0,0,1,0,528.0,5999.0,6527,1801,6163,7964,4.52886,747,0.41477,0.56611,4.50982,2213,0.35908,0.56373
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gemini-2.5-pro,google,4,False,False,30000,1,1,1,1,696.0,6151.0,6847,2163,6423,8586,4.66447,860,0.3976,0.58306,4.54309,2370,0.36899,0.56789
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gemini-2.5-pro,google,5,False,False,30000,1,1,1,1,843.0,16378.0,17221,2715,13151,15866,4.63795,1034,0.38085,0.57974,4.48778,3983,0.30287,0.56097
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-4-sonnet-0522-thinking,anthropic,1,False,False,30000,1,1,1,1,480.96774,8769.03226,9250,1491,1308,2799,4.66729,711,0.47686,0.58341,4.6578,581,0.44419,0.58223
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-4-sonnet-0522-thinking,anthropic,2,False,False,30000,1,1,1,1,487.74194,12687.25806,13175,1512,1522,3034,4.61235,681,0.4504,0.57654,4.53076,615,0.40407,0.56635
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-4-sonnet-0522-thinking,anthropic,3,False,False,30000,0,0,1,0,591.93548,12537.06452,13129,1835,1435,3270,4.66885,703,0.45006,0.58361,4.57842,646,0.44216,0.5723
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-4-sonnet-0522-thinking,anthropic,4,False,False,30000,1,1,1,1,503.87097,10758.12903,11262,1562,1461,3023,4.6032,624,0.43484,0.5754,4.61822,621,0.44741,0.57728
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-4-sonnet-0522-thinking,anthropic,5,False,False,30000,1,1,1,1,462.90323,13142.09677,13605,1435,1388,2823,4.64447,791,0.43106,0.58056,4.52842,617,0.42997,0.56605
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gemini-2.5-flash-high,google,1,False,False,30000,0,0,1,0,702.0,9281.0,9983,2308,9915,12223,4.48946,918,0.39775,0.56118,4.54487,3127,0.31538,0.56811
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gemini-2.5-flash-high,google,2,False,False,30000,0,0,1,0,982.0,10623.0,11605,3441,9960,13401,4.46996,1214,0.3528,0.55875,4.54422,3251,0.32641,0.56803
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gemini-2.5-flash-high,google,3,False,False,30000,1,1,1,1,1023.0,10292.0,11315,3556,10169,13725,4.51237,1291,0.36305,0.56405,4.49666,2957,0.29079,0.56208
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gemini-2.5-flash-high,google,4,False,False,30000,1,1,1,1,650.0,9143.0,9793,1998,8581,10579,4.64442,864,0.43243,0.58055,4.55929,3125,0.36418,0.56991
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gemini-2.5-flash-high,google,5,False,False,30000,1,1,1,1,3018.0,1273.0,4291,8885,1585,10470,4.61322,2085,0.23467,0.57665,4.48264,816,0.51483,0.56033
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),magistral-medium-2506-thinking,mistralai,1,True,True,30000,1,1,1,1,1232.0,15312.0,16544,1484,57774,59258,4.54277,661,0.44542,0.56785,4.52,5617,0.09722,0.565
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),magistral-medium-2506-thinking,mistralai,2,True,True,30000,1,1,1,1,7993.0,17846.0,25839,21602,65323,86925,0.0,0,0.0,0.0,0.0,0,0.0,0.0
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-r1-0528,deepseek,1,True,True,60000,1,1,1,1,1713.0,11297.0,13010,1472,41384,42856,4.63428,658,0.44701,0.57929,4.63168,9721,0.2349,0.57896
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-r1-0528,deepseek,2,True,True,60000,1,1,1,1,2225.0,13552.0,15777,1939,49690,51629,4.62654,797,0.41104,0.57832,4.65419,10600,0.21332,0.58177
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),DeepHermes-3-Mistral-24B-Pre,nous,1,True,True,30000,0,0,1,0,,,13153,1234,41548,42782,4.48652,600,0.42949,0.56081,4.68848,4582,0.16363,0.58606
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),DeepHermes-3-Mistral-24B-Pre,nous,2,True,True,30000,0,0,1,0,,,9239,1397,28002,29399,4.47098,569,0.4611,0.55887,4.6642,5928,0.14268,0.58302
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),DeepHermes-3-Mistral-24B-Pre,nous,3,True,True,30000,1,1,1,1,,,11333,1133,34966,36099,4.55507,531,0.46867,0.56938,4.68404,5076,0.14517,0.58551
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),DeepHermes-3-Mistral-24B-Pre,nous,4,True,True,30000,0,0,1,0,,,14122,952,39882,40834,4.48738,437,0.4861,0.56092,4.70034,4777,0.14103,0.58754
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),DeepHermes-3-Mistral-24B-Pre,nous,5,True,True,30000,0,0,1,0,,,11469,899,33873,34772,4.5288,451,0.47374,0.5661,4.79376,6242,0.15651,0.59922
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),glm-4.5,z-ai,1,True,True,30000,1,1,1,1,2640.0,15628.0,18268,1866,57204,59070,4.50937,722,0.38692,0.56367,4.63618,9505,0.16616,0.57952
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),glm-4.5,z-ai,2,True,True,30000,1,1,1,1,1300.0,18775.0,20075,2345,68539,70884,4.51985,913,0.38934,0.56498,4.5199,10778,0.15725,0.56499
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),glm-4.5,z-ai,3,True,True,30000,1,1,1,1,3050.0,16884.0,19934,2618,61510,64128,4.40207,798,0.36656,0.55026,4.65929,9664,0.17385,0.58241
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),glm-4.5,z-ai,4,True,True,30000,1,1,1,1,2428.0,15143.0,17571,2177,55589,57766,4.49093,921,0.3518,0.56137,4.66349,10468,0.17018,0.58294
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),glm-4.5,z-ai,5,True,True,30000,1,1,1,1,2129.0,15600.0,17729,2317,56656,58973,4.52109,872,0.37635,0.56514,4.62278,9301,0.16417,0.57785
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-120b,openai,1,True,True,30000,0,0,1,0,1669.0,5018.0,6687,1167,19363,20530,4.80173,625,0.53556,0.60022,4.80838,5488,0.28343,0.60105
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-120b,openai,2,True,True,30000,1,1,1,1,1881.0,4535.0,6416,1516,17687,19203,4.83705,726,0.47889,0.60463,4.78051,4418,0.24979,0.59756
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-120b,openai,3,True,True,30000,0,0,1,0,643.0,678.0,1321,757,2691,3448,4.79335,460,0.60766,0.59917,4.83759,934,0.34708,0.6047
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-120b,openai,4,True,True,30000,1,1,1,1,1058.0,1514.0,2572,1461,5951,7412,4.8143,693,0.47433,0.60179,4.74684,1820,0.30583,0.59335
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-120b,openai,5,True,True,30000,1,1,1,1,1123.0,2482.0,3605,1442,9773,11215,4.78224,656,0.45492,0.59778,4.77239,3057,0.3128,0.59655
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),grok-4-07-09,x-ai,1,False,False,30000,0,0,1,0,50.0,15719.0,15769,170,1896,2066,4.43795,270,0.54217,0.55474,2.85539,61,0.07367,0.35692
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),grok-4-07-09,x-ai,2,False,False,30000,0,0,1,0,97.0,18289.0,18386,334,2196,2530,4.38182,217,0.6497,0.54773,2.85539,63,0.02869,0.35692
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),grok-4-07-09,x-ai,3,False,False,30000,0,0,1,0,132.0,6814.0,6946,498,828,1326,4.34897,119,0.7,0.54362,2.85539,63,0.03323,0.35692
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),grok-4-07-09,x-ai,4,False,False,30000,0,0,1,0,92.0,15262.0,15354,303,1836,2139,4.53706,214,0.70627,0.56713,2.85539,63,0.03431,0.35692
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),grok-4-07-09,x-ai,5,False,False,30000,0,0,1,0,108.0,18976.0,19084,427,2280,2707,4.53703,279,0.6534,0.56713,2.85539,62,0.02719,0.35692
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),magistral-small-2506,mistralai,1,True,True,30000,1,1,1,1,3928.0,12204.0,16132,7978,45764,53742,4.42156,2785,0.09976,0.5527,4.53198,6681,0.13443,0.5665
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),magistral-small-2506,mistralai,2,True,True,30000,1,1,1,1,7508.0,13042.0,20550,27917,49697,77614,4.54624,1822,0.22838,0.56828,4.56682,5694,0.12442,0.57085
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),magistral-small-2506,mistralai,3,True,True,30000,1,1,1,1,2031.0,14098.0,16129,5055,53050,58105,4.53326,2121,0.07035,0.56666,4.55492,7227,0.10526,0.56936
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),magistral-small-2506,mistralai,4,True,True,30000,0,0,1,0,8452.0,18024.0,26476,30148,68660,98808,4.488,1294,0.29303,0.561,4.61456,6614,0.11825,0.57682
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),magistral-small-2506,mistralai,5,True,True,30000,1,1,1,1,2051.0,14934.0,16985,4416,55933,60349,4.53503,1303,0.25776,0.56688,4.53104,5290,0.09972,0.56638
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),minimax-m1,minimax,1,True,True,50000,0,0,1,0,-15155.0,33135.0,17980,829,60989,61818,4.57092,351,0.52,0.57136,4.7074,5641,0.17135,0.58842
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),minimax-m1,minimax,2,True,True,50000,0,0,1,0,-7338.0,17834.0,10496,675,32920,33595,4.62159,659,0.40932,0.5777,4.66931,6878,0.11806,0.58366
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),minimax-m1,minimax,3,True,True,50000,0,0,1,0,-14011.0,31568.0,17557,1610,58258,59868,4.554,422,0.50905,0.56925,4.62375,7367,0.12079,0.57797
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),minimax-m1,minimax,4,True,True,50000,1,1,1,1,-10874.0,27323.0,16449,2312,49918,52230,4.74715,942,0.40744,0.59339,4.74545,7078,0.14179,0.59318
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),llama-3.3-nemotron-super-49b-v1,nvidia,1,True,True,30000,1,1,1,1,11428.0,0.0,11428,1602,38444,40046,4.53514,671,0.41885,0.56689,4.68531,7218,0.18775,0.58566
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),llama-3.3-nemotron-super-49b-v1,nvidia,2,True,True,30000,1,1,1,1,10135.0,0.0,10135,1208,32708,33916,4.51017,596,0.48693,0.56377,4.66744,5504,0.20204,0.58343
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),llama-3.3-nemotron-super-49b-v1,nvidia,3,True,True,30000,0,0,1,0,8177.0,0.0,8177,1224,27242,28466,4.6465,1008,0.39842,0.58081,4.65494,6113,0.20581,0.58187
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),llama-3.3-nemotron-super-49b-v1,nvidia,4,True,True,30000,1,1,1,1,9546.0,0.0,9546,2530,29702,32232,4.59729,541,0.44785,0.57466,4.70332,6399,0.19564,0.58792
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),llama-3.3-nemotron-super-49b-v1,nvidia,5,True,True,30000,0,0,1,0,7284.0,0.0,7284,1064,23870,24934,4.53509,544,0.51128,0.56689,4.68381,5002,0.20955,0.58548
